schema_version,id,benchmark,task_type,split,input,output,reasoning,metadata
2,retail-71,tau3-retail,tool_workflow,development,data/cases/retail-71.json,"{""actions"":[{""action_id"":""71_0"",""arguments"":{""address1"":""159 Hickory Lane"",""address2"":""Suite 995"",""city"":""Charlotte"",""country"":""USA"",""order_id"":""#W5270061"",""state"":""NC"",""zip"":""28243""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""71_1"",""arguments"":{""item_ids"":[""2492465580""],""new_item_ids"":[""5917587651""],""order_id"":""#W5270061"",""payment_method_id"":""paypal_7729105""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""71""}"
2,retail-79,tau3-retail,tool_workflow,development,data/cases/retail-79.json,"{""actions"":[{""action_id"":""79_0"",""arguments"":{""item_ids"":[""3453331371""],""new_item_ids"":[""2439754078""],""order_id"":""#W8661412"",""payment_method_id"":""credit_card_7239357""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""79""}"
2,retail-44,tau3-retail,tool_workflow,development,data/cases/retail-44.json,"{""actions"":[{""action_id"":""44_0"",""arguments"":{""first_name"":""Aarav"",""last_name"":""Anderson"",""zip"":""19031""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""44_1"",""arguments"":{""order_id"":""#W9300146""},""info"":null,""name"":""get_order_details""},{""action_id"":""44_2"",""arguments"":{""product_id"":""6817146515""},""info"":null,""name"":""get_product_details""},{""action_id"":""44_3"",""arguments"":{""expression"":""135.24 - 153.23""},""info"":null,""name"":""calculate""},{""action_id"":""44_4"",""arguments"":{""item_ids"":[""9190635437""],""new_item_ids"":[""5320792178""],""order_id"":""#W9300146"",""payment_method_id"":""gift_card_7245904""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[""17.99""],""nl_assertions"":[""Agent should tell the user they will get back $17.99.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""44""}"
2,retail-37,tau3-retail,tool_workflow,development,data/cases/retail-37.json,"{""actions"":[{""action_id"":""37_0"",""arguments"":{""email"":""daikisanchez1479@example.com""},""info"":null,""name"":""find_user_id_by_email""},{""action_id"":""37_1"",""arguments"":{""first_name"":""Daiki"",""last_name"":""Sanchez"",""zip"":""46236""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""37_2"",""arguments"":{""user_id"":""daiki_sanchez_3253""},""info"":null,""name"":""get_user_details""},{""action_id"":""37_9"",""arguments"":{""item_ids"":[""6117189161"",""7453605304"",""3799046073""],""new_item_ids"":[""6700049080"",""5320792178"",""3234800602""],""order_id"":""#W9348897"",""payment_method_id"":""credit_card_8853416""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[""camera"",""481.50""],""nl_assertions"":[""Agent should tell the user the most expensive item in the order is the camera."",""Agent should tell the user the camera costs $481.50.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""37""}"
2,retail-80,tau3-retail,tool_workflow,development,data/cases/retail-80.json,"{""actions"":[{""action_id"":""80_0"",""arguments"":{""item_ids"":[""5047954489""],""new_item_ids"":[""9354168549""],""order_id"":""#W7209932"",""payment_method_id"":""gift_card_2611937""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""80""}"
2,retail-102,tau3-retail,tool_workflow,development,data/cases/retail-102.json,"{""actions"":[{""action_id"":""103_0"",""arguments"":{""address1"":""144 Lakeview Drive"",""address2"":""Suite 925"",""city"":""New York"",""country"":""USA"",""order_id"":""#W4219264"",""state"":""NY"",""zip"":""10228""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""103_1"",""arguments"":{""item_ids"":[""8886009523""],""new_item_ids"":[""2407258246""],""order_id"":""#W4219264"",""payment_method_id"":""credit_card_1620755""},""info"":null,""name"":""modify_pending_order_items""},{""action_id"":""103_2"",""arguments"":{""item_ids"":[""6341716129""],""new_item_ids"":[""8302289002""],""order_id"":""#W3445693"",""payment_method_id"":""credit_card_1620755""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""102""}"
2,retail-57,tau3-retail,tool_workflow,development,data/cases/retail-57.json,"{""actions"":[],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""57""}"
2,retail-90,tau3-retail,tool_workflow,validation,data/cases/retail-90.json,"{""actions"":[{""action_id"":""90_0"",""arguments"":{""order_id"":""#W9284598"",""reason"":""ordered by mistake""},""info"":null,""name"":""cancel_pending_order""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""90""}"
2,retail-64,tau3-retail,tool_workflow,validation,data/cases/retail-64.json,"{""actions"":[{""action_id"":""64_0"",""arguments"":{""first_name"":""James"",""last_name"":""Sanchez"",""zip"":""60623""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""64_1"",""arguments"":{""user_id"":""james_sanchez_3954""},""info"":null,""name"":""get_user_details""},{""action_id"":""64_2"",""arguments"":{""order_id"":""#W7464385""},""info"":null,""name"":""get_order_details""},{""action_id"":""64_3"",""arguments"":{""order_id"":""#W8499625""},""info"":null,""name"":""get_order_details""},{""action_id"":""64_4"",""arguments"":{""order_id"":""#W1279004""},""info"":null,""name"":""get_order_details""},{""action_id"":""64_5"",""arguments"":{""product_id"":""3377618313""},""info"":null,""name"":""get_product_details""},{""action_id"":""64_6"",""arguments"":{""item_ids"":[""1810466394""],""new_item_ids"":[""6700049080""],""order_id"":""#W7464385"",""payment_method_id"":""paypal_1261484""},""info"":null,""name"":""exchange_delivered_order_items""},{""action_id"":""64_7"",""arguments"":{""item_ids"":[""1810466394""],""new_item_ids"":[""6700049080""],""order_id"":""#W7464385"",""payment_method_id"":""paypal_1261484""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""64""}"
2,retail-105,tau3-retail,tool_workflow,validation,data/cases/retail-105.json,"{""actions"":[{""action_id"":""106_0"",""arguments"":{""item_ids"":[""7292993796"",""7292993796""],""new_item_ids"":[""3761330360"",""9647374798""],""order_id"":""#W4316152"",""payment_method_id"":""gift_card_7245904""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":[""Agent should exchange both tea kettles (same style) to the items requested""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""105""}"
2,retail-2,tau3-retail,tool_workflow,validation,data/cases/retail-2.json,"{""actions"":[{""action_id"":""2_0"",""arguments"":{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""2_1"",""arguments"":{""product_id"":""6086499569""},""info"":null,""name"":""get_product_details""},{""action_id"":""2_3"",""arguments"":{""product_id"":""9523456873""},""info"":null,""name"":""get_product_details""},{""action_id"":""2_4"",""arguments"":{""user_id"":""yusuf_rossi_9620""},""info"":null,""name"":""get_user_details""},{""action_id"":""2_5"",""arguments"":{""order_id"":""#W6247578""},""info"":null,""name"":""get_order_details""},{""action_id"":""2_6"",""arguments"":{""order_id"":""#W9711842""},""info"":null,""name"":""get_order_details""},{""action_id"":""2_7"",""arguments"":{""order_id"":""#W4776164""},""info"":null,""name"":""get_order_details""},{""action_id"":""2_8"",""arguments"":{""order_id"":""#W6679257""},""info"":null,""name"":""get_order_details""},{""action_id"":""2_9"",""arguments"":{""order_id"":""#W2378156""},""info"":null,""name"":""get_order_details""},{""action_id"":""2_10"",""arguments"":{""product_id"":""9523456873""},""info"":null,""name"":""get_product_details""},{""action_id"":""2_11"",""arguments"":{""item_ids"":[""4602305039"",""4202497723"",""9408160950""],""order_id"":""#W2378156"",""payment_method_id"":""credit_card_9513926""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[""10""],""nl_assertions"":[""Agent should tell the user that there are 10 t-shirt options available.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""2""}"
2,retail-60,tau3-retail,tool_workflow,validation,data/cases/retail-60.json,"{""actions"":[{""action_id"":""60_0"",""arguments"":{""first_name"":""Chen"",""last_name"":""Johnson"",""zip"":""77004""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""60_1"",""arguments"":{""order_id"":""#W5061109""},""info"":null,""name"":""get_order_details""},{""action_id"":""60_2"",""arguments"":{""product_id"":""9924732112""},""info"":null,""name"":""get_product_details""},{""action_id"":""60_3"",""arguments"":{""item_ids"":[""3694871183""],""new_item_ids"":[""6077640618""],""order_id"":""#W5061109"",""payment_method_id"":""paypal_3742148""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[""242.92""],""nl_assertions"":[""Agent should tell the user the price of the new earbuds is $242.92.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""60""}"
2,retail-96,tau3-retail,tool_workflow,validation,data/cases/retail-96.json,"{""actions"":[{""action_id"":""97_0"",""arguments"":{""address1"":""476 Maple Drive"",""address2"":""Suite 432"",""city"":""New York"",""country"":""USA"",""order_id"":""#W6750959"",""state"":""NY"",""zip"":""10093""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""97_1"",""arguments"":{""item_ids"":[""3254583681""],""new_item_ids"":[""9440686670""],""order_id"":""#W6750959"",""payment_method_id"":""paypal_8080730""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""96""}"
2,retail-75,tau3-retail,tool_workflow,validation,data/cases/retail-75.json,"{""actions"":[{""action_id"":""75_0"",""arguments"":{""item_ids"":[""8555936349""],""new_item_ids"":[""4063058357""],""order_id"":""#W6908222"",""payment_method_id"":""paypal_4518393""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""75""}"
2,retail-3,tau3-retail,tool_workflow,validation,data/cases/retail-3.json,"{""actions"":[{""action_id"":""3_0"",""arguments"":{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""3_1"",""arguments"":{""product_id"":""6086499569""},""info"":null,""name"":""get_product_details""},{""action_id"":""3_3"",""arguments"":{""product_id"":""9523456873""},""info"":null,""name"":""get_product_details""},{""action_id"":""3_4"",""arguments"":{""user_id"":""yusuf_rossi_9620""},""info"":null,""name"":""get_user_details""},{""action_id"":""3_5"",""arguments"":{""order_id"":""#W6247578""},""info"":null,""name"":""get_order_details""},{""action_id"":""3_6"",""arguments"":{""order_id"":""#W9711842""},""info"":null,""name"":""get_order_details""},{""action_id"":""3_7"",""arguments"":{""order_id"":""#W4776164""},""info"":null,""name"":""get_order_details""},{""action_id"":""3_8"",""arguments"":{""order_id"":""#W6679257""},""info"":null,""name"":""get_order_details""},{""action_id"":""3_9"",""arguments"":{""order_id"":""#W2378156""},""info"":null,""name"":""get_order_details""},{""action_id"":""3_10"",""arguments"":{""product_id"":""9523456873""},""info"":null,""name"":""get_product_details""},{""action_id"":""3_11"",""arguments"":{""user_id"":""yusuf_rossi_9620""},""info"":null,""name"":""get_user_details""},{""action_id"":""3_12"",""arguments"":{""item_ids"":[""8349118980""],""new_item_ids"":[""9647292434""],""order_id"":""#W4776164"",""payment_method_id"":""credit_card_9513926""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[""10""],""nl_assertions"":[""Agent should tell the user that there are 10 t-shirt options available.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""3""}"
2,retail-53,tau3-retail,tool_workflow,validation,data/cases/retail-53.json,"{""actions"":[{""action_id"":""53_0"",""arguments"":{""first_name"":""Sofia"",""last_name"":""Li"",""zip"":""78260""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""53_1"",""arguments"":{""user_id"":""sofia_li_9219""},""info"":null,""name"":""get_user_details""},{""action_id"":""53_2"",""arguments"":{""order_id"":""#W4689314""},""info"":null,""name"":""get_order_details""},{""action_id"":""53_3"",""arguments"":{""order_id"":""#W8855135""},""info"":null,""name"":""get_order_details""},{""action_id"":""53_4"",""arguments"":{""order_id"":""#W3916020""},""info"":null,""name"":""get_order_details""},{""action_id"":""53_5"",""arguments"":{""item_ids"":[""7758198585""],""order_id"":""#W3916020"",""payment_method_id"":""credit_card_8105988""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""53""}"
2,retail-82,tau3-retail,tool_workflow,validation,data/cases/retail-82.json,"{""actions"":[{""action_id"":""82_0"",""arguments"":{""item_ids"":[""5952720925"",""9973034634"",""7381052709"",""6065192424""],""order_id"":""#W9571698"",""payment_method_id"":""gift_card_7250692""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""82""}"
2,retail-18,tau3-retail,tool_workflow,validation,data/cases/retail-18.json,"{""actions"":[{""action_id"":""18_0"",""arguments"":{""first_name"":""Mei"",""last_name"":""Davis"",""zip"":""80217""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""18_1"",""arguments"":{""user_id"":""mei_davis_8935""},""info"":null,""name"":""get_user_details""},{""action_id"":""18_2"",""arguments"":{""order_id"":""#W2890441""},""info"":null,""name"":""get_order_details""},{""action_id"":""18_3"",""arguments"":{""product_id"":""4794339885""},""info"":null,""name"":""get_product_details""},{""action_id"":""18_4"",""arguments"":{""item_ids"":[""8069050545""],""new_item_ids"":[""1071497737""],""order_id"":""#W2890441"",""payment_method_id"":""credit_card_1061405""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""18""}"
2,retail-32,tau3-retail,tool_workflow,validation,data/cases/retail-32.json,"{""actions"":[{""action_id"":""32_0"",""arguments"":{""first_name"":""Olivia"",""last_name"":""Lopez"",""zip"":""76171""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""32_1"",""arguments"":{""user_id"":""olivia_lopez_3865""},""info"":null,""name"":""get_user_details""},{""action_id"":""32_2"",""arguments"":{""order_id"":""#W9319364""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_3"",""arguments"":{""order_id"":""#W9373487""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_4"",""arguments"":{""order_id"":""#W2692684""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_5"",""arguments"":{""order_id"":""#W5481803""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_6"",""arguments"":{""order_id"":""#W7449508""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_7"",""arguments"":{""order_id"":""#W9373487""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_8"",""arguments"":{""order_id"":""#W9373487"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""32_9"",""arguments"":{""order_id"":""#W5481803""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_10"",""arguments"":{""order_id"":""#W5481803"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""32_11"",""arguments"":{""order_id"":""#W7449508""},""info"":null,""name"":""get_order_details""},{""action_id"":""32_12"",""arguments"":{""item_ids"":[""6477915553""],""order_id"":""#W7449508"",""payment_method_id"":""gift_card_7711863""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[""746342064230""],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""32""}"
2,retail-99,tau3-retail,tool_workflow,validation,data/cases/retail-99.json,"{""actions"":[{""action_id"":""100_0"",""arguments"":{""item_ids"":[""5996159312""],""new_item_ids"":[""8363011723""],""order_id"":""#W4689314"",""payment_method_id"":""credit_card_3951670""},""info"":null,""name"":""exchange_delivered_order_items""},{""action_id"":""100_1"",""arguments"":{""item_ids"":[""7758198585"",""4068787148""],""new_item_ids"":[""5606522780"",""5546244844""],""order_id"":""#W3916020"",""payment_method_id"":""credit_card_3951670""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""99""}"
2,retail-87,tau3-retail,tool_workflow,validation,data/cases/retail-87.json,"{""actions"":[{""action_id"":""87_0"",""arguments"":{""address1"":""565 Maple Drive"",""address2"":""Suite 501"",""city"":""Washington"",""country"":""USA"",""order_id"":""#W2166301"",""state"":""DC"",""zip"":""20307""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""87_1"",""arguments"":{""address1"":""565 Maple Drive"",""address2"":""Suite 501"",""city"":""Washington"",""country"":""USA"",""order_id"":""#W2466703"",""state"":""DC"",""zip"":""20307""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""87_2"",""arguments"":{""address1"":""565 Maple Drive"",""address2"":""Suite 501"",""city"":""Washington"",""country"":""USA"",""order_id"":""#W6832752"",""state"":""DC"",""zip"":""20307""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""87_3"",""arguments"":{""address1"":""565 Maple Drive"",""address2"":""Suite 501"",""city"":""Washington"",""country"":""USA"",""state"":""DC"",""user_id"":""yusuf_hernandez_6785"",""zip"":""20307""},""info"":null,""name"":""modify_user_address""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""87""}"
2,retail-78,tau3-retail,tool_workflow,validation,data/cases/retail-78.json,"{""actions"":[{""action_id"":""78_0"",""arguments"":{""address1"":""380 Maple Drive"",""address2"":""Suite 960"",""city"":""San Diego"",""country"":""USA"",""order_id"":""#W5056519"",""state"":""CA"",""zip"":""92101""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""78_1"",""arguments"":{""item_ids"":[""7902309762""],""new_item_ids"":[""1573035764""],""order_id"":""#W5056519"",""payment_method_id"":""credit_card_3095586""},""info"":null,""name"":""modify_pending_order_items""},{""action_id"":""78_2"",""arguments"":{""order_id"":""#W5995614"",""reason"":""ordered by mistake""},""info"":null,""name"":""cancel_pending_order""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""78""}"
2,retail-43,tau3-retail,tool_workflow,validation,data/cases/retail-43.json,"{""actions"":[{""action_id"":""43_0"",""arguments"":{""first_name"":""Lucas"",""last_name"":""Santos"",""zip"":""80239""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""43_1"",""arguments"":{""user_id"":""lucas_santos_6600""},""info"":null,""name"":""get_user_details""},{""action_id"":""43_2"",""arguments"":{""order_id"":""#W1588712""},""info"":null,""name"":""get_order_details""},{""action_id"":""43_3"",""arguments"":{""order_id"":""#W7895761""},""info"":null,""name"":""get_order_details""},{""action_id"":""43_4"",""arguments"":{""address1"":""943 Maple Drive"",""address2"":""Suite 356"",""city"":""Chicago"",""country"":""USA"",""state"":""IL"",""user_id"":""lucas_santos_6600"",""zip"":""60621""},""info"":null,""name"":""modify_user_address""}],""communicate_info"":[""840887978435"",""943 Maple Drive"",""Suite 356"",""Chicago"",""IL"",""60621"",""64GB""],""nl_assertions"":[""Agent should tell the user the tracking number is 840887978435."",""Agent should tell the user the order was shipped to 943 Maple Drive, Suite 356, Chicago, IL 60621."",""Agent should tell the user the tablet storage is 64GB.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""43""}"
2,retail-92,tau3-retail,tool_workflow,validation,data/cases/retail-92.json,"{""actions"":[{""action_id"":""92_0"",""arguments"":{""item_ids"":[""4545791457"",""3098764622"",""1631806422""],""order_id"":""#W7553978"",""payment_method_id"":""credit_card_5902940""},""info"":null,""name"":""return_delivered_order_items""},{""action_id"":""92_1"",""arguments"":{""item_ids"":[""9494281769""],""order_id"":""#W3239882"",""payment_method_id"":""credit_card_5902940""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""92""}"
2,retail-100,tau3-retail,tool_workflow,validation,data/cases/retail-100.json,"{""actions"":[{""action_id"":""101_0"",""arguments"":{""item_ids"":[""8926329222"",""5312063289""],""new_item_ids"":[""7160999700"",""6956751343""],""order_id"":""#W3295833"",""payment_method_id"":""credit_card_3261838""},""info"":null,""name"":""modify_pending_order_items""},{""action_id"":""101_1"",""arguments"":{""item_ids"":[""5676696062""],""order_id"":""#W8488728"",""payment_method_id"":""paypal_3650980""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""100""}"
2,retail-66,tau3-retail,tool_workflow,validation,data/cases/retail-66.json,"{""actions"":[{""action_id"":""66_0"",""arguments"":{""first_name"":""Aarav"",""last_name"":""Lee"",""zip"":""85025""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""66_1"",""arguments"":{""user_id"":""aarav_lee_1982""},""info"":null,""name"":""get_user_details""},{""action_id"":""66_2"",""arguments"":{""order_id"":""#W3361211""},""info"":null,""name"":""get_order_details""},{""action_id"":""66_3"",""arguments"":{""order_id"":""#W3586556""},""info"":null,""name"":""get_order_details""},{""action_id"":""66_4"",""arguments"":{""order_id"":""#W3361211"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""66""}"
2,retail-112,tau3-retail,tool_workflow,validation,data/cases/retail-112.json,"{""actions"":[{""action_id"":""113_0"",""arguments"":{""item_ids"":[""1355937109""],""new_item_ids"":[""9949163720""],""order_id"":""#W9810810"",""payment_method_id"":""gift_card_7252880""},""info"":null,""name"":""modify_pending_order_items""},{""action_id"":""113_1"",""arguments"":{""address1"":""555 Highland Drive"",""address2"":""Suite 872"",""city"":""New York"",""country"":""USA"",""order_id"":""#W3730488"",""state"":""NY"",""zip"":""10116""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""113_2"",""arguments"":{""item_ids"":[""2913673670""],""new_item_ids"":[""9844888101""],""order_id"":""#W3730488"",""payment_method_id"":""gift_card_7252880""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""112""}"
2,retail-12,tau3-retail,tool_workflow,test,data/cases/retail-12.json,"{""actions"":[{""action_id"":""12_0"",""arguments"":{""email"":""mia.garcia2723@example.com""},""info"":null,""name"":""find_user_id_by_email""},{""action_id"":""12_1"",""arguments"":{""user_id"":""mia_garcia_4516""},""info"":null,""name"":""get_user_details""},{""action_id"":""12_2"",""arguments"":{""order_id"":""#W5490111""},""info"":null,""name"":""get_order_details""},{""action_id"":""12_3"",""arguments"":{""order_id"":""#W7387996""},""info"":null,""name"":""get_order_details""},{""action_id"":""12_4"",""arguments"":{""summary"":""The user prefers PayPal for refund, but the agent cannot help.""},""compare_args"":[],""info"":null,""name"":""transfer_to_human_agents""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""12""}"
2,retail-36,tau3-retail,tool_workflow,test,data/cases/retail-36.json,"{""actions"":[{""action_id"":""36_9"",""arguments"":{""item_ids"":[""6117189161"",""7453605304"",""3799046073""],""new_item_ids"":[""6700049080"",""5320792178"",""3234800602""],""order_id"":""#W9348897"",""payment_method_id"":""credit_card_8853416""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[""camera"",""481.5""],""nl_assertions"":[""Agent should tell the user the most expensive item in the order is the camera."",""Agent should tell the user the camera costs $481.50.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""36""}"
2,retail-31,tau3-retail,tool_workflow,test,data/cases/retail-31.json,"{""actions"":[{""action_id"":""31_0"",""arguments"":{""first_name"":""Olivia"",""last_name"":""Lopez"",""zip"":""76171""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""31_1"",""arguments"":{""user_id"":""olivia_lopez_3865""},""info"":null,""name"":""get_user_details""},{""action_id"":""31_2"",""arguments"":{""order_id"":""#W9319364""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_3"",""arguments"":{""order_id"":""#W9373487""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_4"",""arguments"":{""order_id"":""#W2692684""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_5"",""arguments"":{""order_id"":""#W5481803""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_6"",""arguments"":{""order_id"":""#W7449508""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_7"",""arguments"":{""order_id"":""#W9373487""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_8"",""arguments"":{""order_id"":""#W9373487"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""31_9"",""arguments"":{""order_id"":""#W5481803""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_10"",""arguments"":{""order_id"":""#W7449508""},""info"":null,""name"":""get_order_details""},{""action_id"":""31_11"",""arguments"":{""item_ids"":[""6477915553""],""order_id"":""#W7449508"",""payment_method_id"":""gift_card_7711863""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[""746342064230""],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""31""}"
